4.000000000000000000e+00 2.488735402164910404e+00 1.484113206083116809e+00
5.000000000000000000e+00 2.452640442843117441e+00 1.470106912447348924e+00
6.000000000000000000e+00 2.392003089224771450e+00 1.440516785955984203e+00
7.000000000000000000e+00 2.382602622874225862e+00 1.433398011318408383e+00
8.000000000000000000e+00 2.372866127030407224e+00 1.424655209275430323e+00
9.000000000000000000e+00 2.347588084377970841e+00 1.411281561312118571e+00
1.000000000000000000e+01 2.339351635430576337e+00 1.404895044865938969e+00
1.100000000000000000e+01 2.317299347804797627e+00 1.393679512275636467e+00
1.200000000000000000e+01 2.297261057220924663e+00 1.382992232930083887e+00
1.300000000000000000e+01 2.272565021500197346e+00 1.371269702939298840e+00
1.400000000000000000e+01 2.242980373323407495e+00 1.356843421636778402e+00
1.500000000000000000e+01 2.213755352556992406e+00 1.343470830715305819e+00
1.600000000000000000e+01 2.177826435790328308e+00 1.327431972783938541e+00
1.700000000000000000e+01 2.157151290539772059e+00 1.316790089910141903e+00
1.800000000000000000e+01 2.124191122352604211e+00 1.302095027881703171e+00
1.900000000000000000e+01 2.112466763605337583e+00 1.294797930565414479e+00
2.000000000000000000e+01 2.074788032561349471e+00 1.278870518350389007e+00
2.100000000000000000e+01 2.054923658798327946e+00 1.268461253633797137e+00
2.200000000000000000e+01 2.030248008514958791e+00 1.257361590349747260e+00
2.300000000000000000e+01 2.003917945561330960e+00 1.245369540622153215e+00
2.400000000000000000e+01 1.984229792951332172e+00 1.235499341829687570e+00
2.500000000000000000e+01 1.961022364654785743e+00 1.224902386005899846e+00
2.600000000000000000e+01 1.940504419742840714e+00 1.215269626791736002e+00
2.700000000000000000e+01 1.922251022940238085e+00 1.206386562828541731e+00
2.800000000000000000e+01 1.900115188986924553e+00 1.195593727978494503e+00
2.900000000000000000e+01 1.882287589730502475e+00 1.187194533111451511e+00
3.000000000000000000e+01 1.864235202078101894e+00 1.178504214553186547e+00
3.100000000000000000e+01 1.844162494587552326e+00 1.169233203198233317e+00
3.200000000000000000e+01 1.827685018517213766e+00 1.161006593832720091e+00
3.300000000000000000e+01 1.815455519933632633e+00 1.155022374003361385e+00
3.400000000000000000e+01 1.797550568335179566e+00 1.146321165237933037e+00
3.500000000000000000e+01 1.780914358738000747e+00 1.138616760742998890e+00
3.600000000000000000e+01 1.769547610292152573e+00 1.132701143695663992e+00
3.700000000000000000e+01 1.754059946797622338e+00 1.124854570223194683e+00
3.800000000000000000e+01 1.744053565843724174e+00 1.119602588971105428e+00
3.900000000000000000e+01 1.723238201313504359e+00 1.109846935182641436e+00
4.000000000000000000e+01 1.713762889806736744e+00 1.105271279866847589e+00
4.100000000000000000e+01 1.705470398989017866e+00 1.100415052623840095e+00
4.200000000000000000e+01 1.688325381343637188e+00 1.092634254196215959e+00
4.300000000000000000e+01 1.678186221370801201e+00 1.087476550475989567e+00
4.400000000000000000e+01 1.666198671013362498e+00 1.080881730475888647e+00
4.500000000000000000e+01 1.656290051716307055e+00 1.075820110760187021e+00
4.600000000000000000e+01 1.642985786974033191e+00 1.069989707076435037e+00
4.700000000000000000e+01 1.633932049072897019e+00 1.065043172033354413e+00
4.800000000000000000e+01 1.623679177504662174e+00 1.059314226062872288e+00
4.900000000000000000e+01 1.612641209512629681e+00 1.054314311959409389e+00
