4.000000000000000083e-02 5.000000000000000000e-01 5.000000000000000000e-01 5.600289136640000942e-01 1.073383636009656916e+00 7.703600879629124432e-01
4.000000000000000083e-02 5.000000000000000000e-01 1.000000000000000000e+00 4.034559247199999699e-01 1.945895673628038391e+00 1.219646158622821774e+00
4.000000000000000083e-02 5.000000000000000000e-01 1.500000000000000000e+00 2.888236817030876979e-01 2.919583818511399365e+00 1.657288822982764254e+00
4.000000000000000083e-02 5.000000000000000000e-01 2.000000000000000000e+00 2.007641177543769972e-01 3.997935007891948000e+00 2.089366636504571773e+00
4.000000000000000083e-02 5.000000000000000000e-01 2.500000000000000000e+00 1.381683175238903882e-01 5.080227451580901388e+00 2.485668206022575877e+00
4.000000000000000083e-02 5.000000000000000000e-01 3.000000000000000000e+00 9.497044041199026454e-02 6.007588798662039764e+00 2.812008686900031140e+00
4.000000000000000083e-02 5.000000000000000000e-01 3.500000000000000000e+00 6.499148270193197408e-02 6.940309924338659897e+00 3.111776067722975547e+00
4.000000000000000083e-02 5.000000000000000000e-01 4.000000000000000000e+00 4.399134752724224995e-02 7.681629175457412195e+00 3.348810591303251982e+00
4.000000000000000083e-02 1.000000000000000000e+00 5.000000000000000000e-01 5.758336819519999095e-01 9.606300215321648128e-01 7.191793925196385828e-01
4.000000000000000083e-02 1.000000000000000000e+00 1.000000000000000000e+00 4.468229041919999922e-01 1.569388676238011371e+00 1.054826693255657144e+00
4.000000000000000083e-02 1.000000000000000000e+00 1.500000000000000000e+00 3.364495796408670802e-01 2.276475178542685107e+00 1.404534807301944799e+00
4.000000000000000083e-02 1.000000000000000000e+00 2.000000000000000000e+00 2.479928710820910598e-01 3.009406305294468620e+00 1.739351214758800390e+00
4.000000000000000083e-02 1.000000000000000000e+00 2.500000000000000000e+00 1.789356488043987448e-01 3.792417462734363642e+00 2.064142330884552567e+00
4.000000000000000083e-02 1.000000000000000000e+00 3.000000000000000000e+00 1.282873171084279451e-01 4.626752552899951354e+00 2.375206955948772070e+00
4.000000000000000083e-02 1.000000000000000000e+00 3.500000000000000000e+00 9.162107099083377504e-02 5.181006418136034242e+00 2.594719120604423779e+00
4.000000000000000083e-02 1.000000000000000000e+00 4.000000000000000000e+00 6.494553498863951668e-02 6.011868340686180368e+00 2.865395292474186562e+00
4.000000000000000083e-02 1.500000000000000000e+00 5.000000000000000000e-01 5.827618323360000963e-01 9.399435590386557848e-01 7.069598516994385351e-01
4.000000000000000083e-02 1.500000000000000000e+00 1.000000000000000000e+00 4.670007356640000218e-01 1.430592012552774683e+00 9.883282590171245108e-01
4.000000000000000083e-02 1.500000000000000000e+00 1.500000000000000000e+00 3.622785309289897060e-01 1.984116728419562214e+00 1.281195553161944556e+00
4.000000000000000083e-02 1.500000000000000000e+00 2.000000000000000000e+00 2.746658678509271145e-01 2.576521305978851650e+00 1.569580808361339841e+00
4.000000000000000083e-02 1.500000000000000000e+00 2.500000000000000000e+00 2.053572718186113810e-01 3.210820477404784157e+00 1.850921061184041205e+00
4.000000000000000083e-02 1.500000000000000000e+00 3.000000000000000000e+00 1.509058329492069805e-01 3.802139702998314164e+00 2.101464797092092773e+00
4.000000000000000083e-02 1.500000000000000000e+00 3.500000000000000000e+00 1.113623561139014950e-01 4.448481348057139684e+00 2.345516239589503282e+00
4.000000000000000083e-02 1.500000000000000000e+00 4.000000000000000000e+00 8.126886358213346317e-02 5.049313430052179363e+00 2.563529793359128561e+00
4.000000000000000083e-02 2.000000000000000000e+00 5.000000000000000000e-01 5.765662863680000028e-01 9.470658766159302244e-01 7.147914531100558744e-01
4.000000000000000083e-02 2.000000000000000000e+00 1.000000000000000000e+00 4.712493991040000441e-01 1.356408813958592141e+00 9.575209439298350000e-01
4.000000000000000083e-02 2.000000000000000000e+00 1.500000000000000000e+00 3.751484359767195409e-01 1.816003685628721165e+00 1.209325163072129117e+00
4.000000000000000083e-02 2.000000000000000000e+00 2.000000000000000000e+00 2.919888993706917235e-01 2.316274661169862803e+00 1.463124600225752303e+00
4.000000000000000083e-02 2.000000000000000000e+00 2.500000000000000000e+00 2.232858566251697263e-01 2.844948483846441167e+00 1.710144778675860566e+00
4.000000000000000083e-02 2.000000000000000000e+00 3.000000000000000000e+00 1.697314172820469647e-01 3.357504182692711225e+00 1.935802926288573200e+00
4.000000000000000083e-02 2.000000000000000000e+00 3.500000000000000000e+00 1.278580385553849952e-01 3.914016108843086261e+00 2.158886878886168592e+00
4.000000000000000083e-02 2.000000000000000000e+00 4.000000000000000000e+00 9.700946945482190331e-02 4.416407532167176520e+00 2.352605187284600774e+00
4.000000000000000083e-02 2.500000000000000000e+00 5.000000000000000000e-01 5.627979121280000108e-01 9.656054107542989540e-01 7.329390979852719035e-01
4.000000000000000083e-02 2.500000000000000000e+00 1.000000000000000000e+00 4.669212058080000061e-01 1.320102357390321890e+00 9.473757923180157192e-01
4.000000000000000083e-02 2.500000000000000000e+00 1.500000000000000000e+00 3.786464851835258938e-01 1.718695756971311939e+00 1.171020293504759557e+00
4.000000000000000083e-02 2.500000000000000000e+00 2.000000000000000000e+00 3.011994655762890161e-01 2.150109624525752050e+00 1.395680245751667936e+00
4.000000000000000083e-02 2.500000000000000000e+00 2.500000000000000000e+00 2.383481169158810919e-01 2.580427810385656606e+00 1.604908682588271240e+00
4.000000000000000083e-02 2.500000000000000000e+00 3.000000000000000000e+00 1.859398827067065274e-01 3.049573813393521515e+00 1.814762979503613982e+00
4.000000000000000083e-02 2.500000000000000000e+00 3.500000000000000000e+00 1.457800893338342951e-01 3.464200165540784582e+00 1.995964504564203601e+00
4.000000000000000083e-02 2.500000000000000000e+00 4.000000000000000000e+00 1.117973513021099374e-01 3.936053091021133987e+00 2.185483290080359353e+00
4.000000000000000083e-02 3.000000000000000000e+00 5.000000000000000000e-01 5.464642681854020578e-01 9.888542078325577300e-01 7.552450170711191291e-01
4.000000000000000083e-02 3.000000000000000000e+00 1.000000000000000000e+00 4.618987728824938133e-01 1.298411284213901729e+00 9.433738693074247283e-01
4.000000000000000083e-02 3.000000000000000000e+00 1.500000000000000000e+00 3.800684741047883342e-01 1.658046727975721613e+00 1.146983936992763686e+00
4.000000000000000083e-02 3.000000000000000000e+00 2.000000000000000000e+00 3.111943663489833423e-01 2.014184251077323129e+00 1.337023463578241200e+00
4.000000000000000083e-02 3.000000000000000000e+00 2.500000000000000000e+00 2.479245547822883644e-01 2.434540146445649089e+00 1.543971861734954709e+00
4.000000000000000083e-02 3.000000000000000000e+00 3.000000000000000000e+00 1.988143800460944188e-01 2.834628634308896888e+00 1.728740464837765112e+00
4.000000000000000083e-02 3.000000000000000000e+00 3.500000000000000000e+00 1.598411778293369889e-01 3.193798086230264399e+00 1.890302830374957166e+00
4.000000000000000083e-02 3.000000000000000000e+00 4.000000000000000000e+00 1.264929292864880317e-01 3.611643939368972323e+00 2.064037368082131785e+00
4.000000000000000083e-02 3.500000000000000000e+00 5.000000000000000000e-01 5.357310932103195311e-01 9.942681451782924285e-01 7.662104595050882594e-01
4.000000000000000083e-02 3.500000000000000000e+00 1.000000000000000000e+00 4.554205930727529550e-01 1.285819905218371417e+00 9.440454915053584362e-01
4.000000000000000083e-02 3.500000000000000000e+00 1.500000000000000000e+00 3.833727166608918990e-01 1.590760424280873941e+00 1.119163800786184160e+00
4.000000000000000083e-02 3.500000000000000000e+00 2.000000000000000000e+00 3.173260580637348172e-01 1.931891007733174792e+00 1.301738586851661994e+00
4.000000000000000083e-02 3.500000000000000000e+00 2.500000000000000000e+00 2.603422320724929628e-01 2.292771978564830615e+00 1.481297394505482590e+00
4.000000000000000083e-02 3.500000000000000000e+00 3.000000000000000000e+00 2.103841860012622689e-01 2.669717070307129347e+00 1.659831746072318648e+00
4.000000000000000083e-02 3.500000000000000000e+00 3.500000000000000000e+00 1.727893258770746843e-01 3.007862739077490577e+00 1.812732566854224681e+00
4.000000000000000083e-02 3.500000000000000000e+00 4.000000000000000000e+00 1.404239833839981688e-01 3.370753407006629399e+00 1.967213612597422223e+00
4.000000000000000083e-02 4.000000000000000000e+00 5.000000000000000000e-01 5.238526939475103283e-01 1.011592049694637563e+00 7.825091169218862941e-01
4.000000000000000083e-02 4.000000000000000000e+00 1.000000000000000000e+00 4.515813350580883401e-01 1.268614036961721370e+00 9.404631039779693946e-01
4.000000000000000083e-02 4.000000000000000000e+00 1.500000000000000000e+00 3.838411010828646219e-01 1.561906399132522827e+00 1.107633198442820710e+00
4.000000000000000083e-02 4.000000000000000000e+00 2.000000000000000000e+00 3.234634505143635375e-01 1.872644125900665646e+00 1.273710804292517595e+00
