4.000000000000000222e-01 2.933389524112733682e+00 1.597406355516302723e+00
4.400000000000000022e-01 2.960035322696821680e+00 1.603055488986329102e+00
4.799999999999999822e-01 2.980408578743764636e+00 1.606934840676665477e+00
5.200000000000000178e-01 2.985564244690095403e+00 1.605807043129928502e+00
5.600000000000000533e-01 2.980975824834790622e+00 1.601135360998553470e+00
5.999999999999999778e-01 2.963770476169838464e+00 1.591977117760386307e+00
6.400000000000000133e-01 2.934069017409891789e+00 1.576898808559306753e+00
6.799999999999999378e-01 2.882720344950933100e+00 1.552985656581320928e+00
7.199999999999999734e-01 2.777841773089711808e+00 1.509642883122472190e+00
7.600000000000000089e-01 2.604556625180921348e+00 1.440273641651334424e+00
7.999999999999999334e-01 2.326764894445489507e+00 1.325563588398924963e+00
8.399999999999999689e-01 1.923001722958878501e+00 1.147520304148814674e+00
8.799999999999998934e-01 1.421080629781885207e+00 8.957465404349839178e-01
9.199999999999999289e-01 6.794316505766567760e-01 4.770360138562009800e-01
9.599999999999999645e-01 2.372577310100367487e-01 2.136153070890389194e-01
