4.000000000000000222e-01 2.460450233350027105e+00 1.412682016610104174e+00
4.400000000000000022e-01 2.500340275652499056e+00 1.426119257604528734e+00
4.799999999999999822e-01 2.543823077491840223e+00 1.440083771925479983e+00
5.200000000000000178e-01 2.584265294661762802e+00 1.453206189525461767e+00
5.600000000000000533e-01 2.629906646339435827e+00 1.467600337149181255e+00
5.999999999999999778e-01 2.677593489186975706e+00 1.482546281762257667e+00
6.400000000000000133e-01 2.734147033323740317e+00 1.499855123416160785e+00
6.799999999999999378e-01 2.802804265949937701e+00 1.520109488219598903e+00
7.199999999999999734e-01 2.885521349445699713e+00 1.544745233746669388e+00
7.600000000000000089e-01 2.998943292405142014e+00 1.577530934874493695e+00
7.999999999999999334e-01 3.132956745675803401e+00 1.613328595980253910e+00
8.399999999999999689e-01 3.239062937699404898e+00 1.632530510798226864e+00
8.799999999999998934e-01 3.105916290620863052e+00 1.560737719691279501e+00
9.199999999999999289e-01 2.553429226633516791e+00 1.303433411410375609e+00
9.599999999999999645e-01 1.273124776648798084e+00 6.930682268417974745e-01
