0.000000000000000000e+00 2.000000000000000111e-01 5.925000000000000266e-01 0.000000000000000000e+00 7.745933384972889968e+00 6.439150032195750661e+00 9.045600750000000190e-01
0.000000000000000000e+00 1.000000000000000000e+00 8.445000000000000284e-01 2.767000000000000015e-01 1.176470588235294024e+01 7.942811755361397275e+00 9.509368149999999353e-01
0.000000000000000000e+00 4.000000000000000000e+00 9.929999999999999938e-01 7.894999999999999796e-01 8.928571428571429180e+01 4.016064257028112650e+01 9.911225300000000571e-01
1.000000000000000000e+00 2.000000000000000111e-01 5.611000000000000432e-01 4.039999999999999841e-02 7.163323782234956916e+00 5.998800239952010394e+00 9.063995450000000842e-01
1.000000000000000000e+00 1.000000000000000000e+00 7.166000000000000147e-01 1.771999999999999964e-01 7.905138339920948276e+00 5.948839976204640223e+00 9.288431450000000922e-01
1.000000000000000000e+00 4.000000000000000000e+00 9.737999999999999989e-01 5.217000000000000526e-01 2.994011976047904255e+01 1.865671641791044877e+01 9.797961700000001883e-01
