0.000000000000000000e+00 2.000000000000000111e-01 3.295000000000000151e-01 1.500000000000000031e-03 5.963029218843172607e+00 5.094243504839531589e+00 8.732664349999998965e-01
0.000000000000000000e+00 1.000000000000000000e+00 6.991000000000000547e-01 1.087000000000000050e-01 7.082152974504249521e+00 4.980079681274900416e+00 9.185174600000000078e-01
0.000000000000000000e+00 4.000000000000000000e+00 9.029000000000000359e-01 4.418000000000000260e-01 2.012072434607645732e+01 1.016260162601625971e+01 9.657222149999998839e-01
1.000000000000000000e+00 2.000000000000000111e-01 2.985999999999999766e-01 3.200000000000000153e-03 5.192107995846313884e+00 4.432624113475177374e+00 8.605499249999999378e-01
1.000000000000000000e+00 1.000000000000000000e+00 5.714000000000000190e-01 7.059999999999999609e-02 5.434782608695652328e+00 4.078303425774877589e+00 8.915750599999999748e-01
1.000000000000000000e+00 4.000000000000000000e+00 8.297999999999999821e-01 2.555000000000000049e-01 1.168224299065420624e+01 6.720430107526881969e+00 9.474125099999999300e-01
