0.000000 0.200000 5.857886 0.149635 4.999144 0.084307 0.873346 0.004703
0.000000 1.000000 7.208621 0.633783 5.076961 0.352892 0.918912 0.005223
0.000000 4.000000 18.925751 5.141598 9.073154 1.713430 0.961661 0.006207
1.000000 0.200000 5.309271 0.346477 4.488659 0.260081 0.863600 0.011699
1.000000 1.000000 5.469323 0.361744 4.099832 0.268064 0.891553 0.007517
1.000000 4.000000 20.347858 10.576270 10.066523 3.911786 0.961212 0.011950
