0.000000000000000000e+00 2.000000000000000111e-01 2.867000000000000104e-01 1.000000000000000021e-03 5.701254275940707217e+00 4.880429477794045567e+00 8.678210550000000634e-01
0.000000000000000000e+00 1.000000000000000000e+00 6.592999999999999972e-01 1.208000000000000046e-01 6.345177664974619880e+00 4.606172270842929350e+00 9.117555550000000508e-01
0.000000000000000000e+00 4.000000000000000000e+00 8.458999999999999853e-01 3.246999999999999886e-01 1.331557922769640534e+01 6.973500697350069721e+00 9.526815450000001295e-01
1.000000000000000000e+00 2.000000000000000111e-01 3.227999999999999758e-01 4.000000000000000192e-04 5.279831045406546686e+00 4.397537379067721908e+00 8.638206849999998660e-01
1.000000000000000000e+00 1.000000000000000000e+00 5.463999999999999968e-01 6.479999999999999649e-02 5.211047420531527585e+00 4.000000000000000000e+00 8.878619650000001418e-01
1.000000000000000000e+00 4.000000000000000000e+00 8.578000000000000069e-01 2.974999999999999867e-01 1.412429378531073354e+01 7.698229407236336641e+00 9.541790400000000893e-01
