0.000000 0.200000 7.963110 0.252073 6.627059 0.193064 0.913582 0.006362
0.000000 1.000000 10.485804 0.788886 7.382669 0.357716 0.941987 0.006406
0.000000 4.000000 60.809548 22.728717 34.375500 12.088700 0.987668 0.004687
1.000000 0.200000 6.848192 0.278642 5.710981 0.193758 0.902331 0.004617
1.000000 1.000000 8.471560 0.734978 6.107328 0.253249 0.931989 0.009537
1.000000 4.000000 21.163884 7.649330 14.268936 4.181071 0.967757 0.011057
