0.000000000000000000e+00 0.000000000000000000e+00 inf
1.000000000000000048e-04 0.000000000000000000e+00 9.910533428192138672e-01
2.000000000000000096e-04 0.000000000000000000e+00 9.868887662887573242e-01
2.000000000000000096e-04 5.000000000000000104e-04 9.776589274406433105e-01
2.999999999999999737e-04 5.000000000000000104e-04 9.773706793785095215e-01
2.999999999999999737e-04 6.999999999999999929e-04 9.759604930877685547e-01
4.000000000000000192e-04 6.999999999999999929e-04 9.757972955703735352e-01
4.000000000000000192e-04 1.299999999999999940e-03 9.723047018051147461e-01
5.000000000000000104e-04 1.299999999999999940e-03 9.720366597175598145e-01
5.000000000000000104e-04 2.000000000000000042e-03 9.701049923896789551e-01
5.999999999999999474e-04 2.000000000000000042e-03 9.699825644493103027e-01
5.999999999999999474e-04 2.700000000000000143e-03 9.693156480789184570e-01
6.999999999999999929e-04 2.700000000000000143e-03 9.690194725990295410e-01
6.999999999999999929e-04 3.700000000000000164e-03 9.672122001647949219e-01
8.000000000000000383e-04 3.700000000000000164e-03 9.672105312347412109e-01
8.000000000000000383e-04 4.300000000000000003e-03 9.666132926940917969e-01
8.999999999999999754e-04 4.300000000000000003e-03 9.664463996887207031e-01
8.999999999999999754e-04 4.499999999999999660e-03 9.663555026054382324e-01
1.000000000000000021e-03 4.499999999999999660e-03 9.663461446762084961e-01
1.000000000000000021e-03 5.799999999999999600e-03 9.643603563308715820e-01
1.100000000000000066e-03 5.799999999999999600e-03 9.641953706741333008e-01
1.100000000000000066e-03 6.000000000000000125e-03 9.641595482826232910e-01
1.199999999999999895e-03 6.000000000000000125e-03 9.639319777488708496e-01
1.199999999999999895e-03 7.400000000000000328e-03 9.630730152130126953e-01
1.299999999999999940e-03 7.400000000000000328e-03 9.630176424980163574e-01
1.299999999999999940e-03 8.000000000000000167e-03 9.626603722572326660e-01
1.399999999999999986e-03 8.000000000000000167e-03 9.624226689338684082e-01
1.399999999999999986e-03 8.600000000000000006e-03 9.620546698570251465e-01
1.500000000000000031e-03 8.600000000000000006e-03 9.619523286819458008e-01
1.500000000000000031e-03 9.400000000000000369e-03 9.614822268486022949e-01
1.600000000000000077e-03 9.400000000000000369e-03 9.614599943161010742e-01
1.600000000000000077e-03 9.900000000000000813e-03 9.613483548164367676e-01
1.699999999999999905e-03 9.900000000000000813e-03 9.613155722618103027e-01
1.699999999999999905e-03 1.000000000000000021e-02 9.612963199615478516e-01
1.799999999999999951e-03 1.000000000000000021e-02 9.612700343132019043e-01
1.799999999999999951e-03 1.089999999999999997e-02 9.606333971023559570e-01
1.899999999999999996e-03 1.089999999999999997e-02 9.605185985565185547e-01
1.899999999999999996e-03 1.099999999999999936e-02 9.604797363281250000e-01
2.000000000000000042e-03 1.099999999999999936e-02 9.604641199111938477e-01
2.000000000000000042e-03 1.140000000000000041e-02 9.602114558219909668e-01
2.099999999999999870e-03 1.140000000000000041e-02 9.601678848266601562e-01
2.099999999999999870e-03 1.389999999999999916e-02 9.586288928985595703e-01
2.200000000000000133e-03 1.389999999999999916e-02 9.586038589477539062e-01
2.200000000000000133e-03 1.450000000000000074e-02 9.582746624946594238e-01
2.299999999999999961e-03 1.450000000000000074e-02 9.581953883171081543e-01
2.299999999999999961e-03 1.650000000000000078e-02 9.573322534561157227e-01
2.399999999999999790e-03 1.650000000000000078e-02 9.572216868400573730e-01
2.399999999999999790e-03 1.689999999999999836e-02 9.569470882415771484e-01
2.500000000000000052e-03 1.689999999999999836e-02 9.569262266159057617e-01
2.500000000000000052e-03 1.870000000000000134e-02 9.563476443290710449e-01
2.599999999999999881e-03 1.870000000000000134e-02 9.562855958938598633e-01
2.599999999999999881e-03 2.000000000000000042e-02 9.556447863578796387e-01
2.700000000000000143e-03 2.000000000000000042e-02 9.555143117904663086e-01
2.700000000000000143e-03 2.009999999999999981e-02 9.555073976516723633e-01
2.799999999999999972e-03 2.009999999999999981e-02 9.554982781410217285e-01
2.799999999999999972e-03 2.019999999999999921e-02 9.554743766784667969e-01
2.899999999999999800e-03 2.019999999999999921e-02 9.554284811019897461e-01
2.899999999999999800e-03 2.239999999999999977e-02 9.545711278915405273e-01
3.000000000000000062e-03 2.239999999999999977e-02 9.545572400093078613e-01
3.000000000000000062e-03 2.280000000000000082e-02 9.544833302497863770e-01
