0.000000000000000000e+00 0.000000000000000000e+00 inf
0.000000000000000000e+00 1.000000000000000048e-04 9.626246094703674316e-01
0.000000000000000000e+00 5.999999999999999474e-04 9.528298377990722656e-01
1.000000000000000048e-04 5.999999999999999474e-04 9.527301192283630371e-01
1.000000000000000048e-04 8.999999999999999754e-04 9.480295777320861816e-01
2.000000000000000096e-04 8.999999999999999754e-04 9.477434754371643066e-01
2.000000000000000096e-04 1.100000000000000066e-03 9.475984573364257812e-01
4.000000000000000192e-04 1.100000000000000066e-03 9.467607736587524414e-01
4.000000000000000192e-04 1.199999999999999895e-03 9.467446208000183105e-01
5.000000000000000104e-04 1.199999999999999895e-03 9.464534521102905273e-01
5.000000000000000104e-04 2.099999999999999870e-03 9.420393109321594238e-01
5.999999999999999474e-04 2.099999999999999870e-03 9.418848752975463867e-01
5.999999999999999474e-04 2.299999999999999961e-03 9.418046474456787109e-01
6.999999999999999929e-04 2.299999999999999961e-03 9.411816596984863281e-01
6.999999999999999929e-04 3.399999999999999811e-03 9.389320015907287598e-01
8.000000000000000383e-04 3.399999999999999811e-03 9.389245510101318359e-01
8.000000000000000383e-04 3.500000000000000073e-03 9.387696981430053711e-01
8.999999999999999754e-04 3.500000000000000073e-03 9.387595653533935547e-01
8.999999999999999754e-04 3.799999999999999992e-03 9.383252263069152832e-01
1.100000000000000066e-03 3.799999999999999992e-03 9.378105998039245605e-01
1.100000000000000066e-03 4.199999999999999740e-03 9.376813173294067383e-01
1.199999999999999895e-03 4.199999999999999740e-03 9.376686811447143555e-01
1.199999999999999895e-03 4.300000000000000003e-03 9.375251531600952148e-01
1.299999999999999940e-03 4.300000000000000003e-03 9.374942779541015625e-01
1.299999999999999940e-03 4.700000000000000185e-03 9.369285106658935547e-01
1.399999999999999986e-03 4.700000000000000185e-03 9.368878602981567383e-01
1.399999999999999986e-03 4.899999999999999842e-03 9.364760518074035645e-01
1.500000000000000031e-03 4.899999999999999842e-03 9.363648891448974609e-01
1.500000000000000031e-03 5.599999999999999943e-03 9.356692433357238770e-01
1.699999999999999905e-03 5.599999999999999943e-03 9.354942440986633301e-01
1.699999999999999905e-03 6.199999999999999782e-03 9.349009990692138672e-01
1.799999999999999951e-03 6.199999999999999782e-03 9.348861575126647949e-01
1.799999999999999951e-03 7.599999999999999985e-03 9.340187907218933105e-01
1.899999999999999996e-03 7.599999999999999985e-03 9.338860511779785156e-01
1.899999999999999996e-03 7.900000000000000772e-03 9.338405132293701172e-01
2.000000000000000042e-03 7.900000000000000772e-03 9.338386058807373047e-01
2.000000000000000042e-03 8.000000000000000167e-03 9.337011575698852539e-01
2.099999999999999870e-03 8.000000000000000167e-03 9.335637688636779785e-01
2.099999999999999870e-03 8.600000000000000006e-03 9.332123398780822754e-01
2.200000000000000133e-03 8.600000000000000006e-03 9.331751465797424316e-01
2.200000000000000133e-03 8.699999999999999400e-03 9.331578612327575684e-01
